8071;Trige;57.82;false;;751
7825;Vejlby;57.77;false;;410
8872;Ansager;57.7;false;;573
7377;Terslev;57.57;false;;320
7295;Gislinge;57.27;false;;316
9158;Skæring;57.12;false;;751
8329;Sønderholm;57.08;false;;851
9103;Mørdrup;56.98;false;;217
7450;Lillerød;56.9;false;;201
8722;Tilsted;56.75;false;;787
7441;Hornbæk;56.7;false;;217
8018;Mariehøj;56.39;false;;740
8219;Marie Magdalene;56.26;false;;706
9013;Bjolderup;56.09;false;;580
8116;Sankt Markus;55.77;false;;751
7466;Præstø;55.71;false;;390
7893;Sankt Nikolaj;55.46;false;;630
7766;Ringe;55.33;false;;430
7948;Nebsager;55.16;false;;766
7894;Vor Frelsers;55.11;false;;630
7131;Søborggård;54.82;false;;159
7196;Reerslev;54.73;false;;169
9291;Aal;54.6;false;;573
8960;Toftlund;53.94;false;;550
9113;Islebjerg;53.89;false;;250
8166;Ålsø;53.82;false;;707
9180;Kollerup-Fjerritslev;53.16;false;;849
7817;Glamsbjerg;53.05;false;;420
7578;Nykøbing F;52.9;false;;376
8110;Malling;52.82;false;;751
7415;Hillerød;52.78;false;;219
7419;Oppe Sundby;52.61;false;;250
8465;Hirtshals;52.15;false;;860
7274;Sankt Nikolai;51.63;false;;316
7899;Sindbjerg;51.12;false;;630
8961;Haderslev Vor Frue Domsogn;50.91;false;;510
9178;Tønder;50.59;false;;550
8107;Ormslev;50.36;false;;751
7219;Ubby;50.13;false;;326
8905;Vor Frelsers;49.91;false;;561
7929;Brændkjær;49.89;false;;621
7481;Kalvehave;49.83;false;;390
